id,vendor_id,model,jpg_url,h264_url,mjpg_url,resolution,shape,onvif,psia,ptz,infrared,varifocal,sd_card,upnp,created_at,updated_at,model_slug,audio_io,default_username,default_password,more_info,discontinued,wifi,poe,audio_url,official_url
76,hikvision,ds-2cd2115-i,Streaming/Channels/1/picture,h264/ch1/main/av_stream,,1280x960,Dome,t,t,f,t,f,f,t,47:18.3,28:59.0,ds-2cd2115-i,f,admin,12345,,f,f,t,,
60,hikvision,ds-2cd8253f-ei-z,Streaming/Channels/1/picture,h264/ch1/main/av_stream,,1600x1200,Bullet,f,f,f,t,t,f,f,47:16.4,28:59.0,ds-2cd8253f-eiz,f,admin,12345,,f,f,t,,
39,hikvision,ds-2cd2132-i,Streaming/Channels/1/picture,h264/ch1/main/av_stream,,2048x1536,Dome,t,t,f,t,f,f,t,47:14.0,28:59.0,ds-2cd2132-i,f,admin,12345,,f,f,t,,
34,hikvision,ds-2cd793p-n-f-e-i-z,Streaming/Channels/1/picture,h264/ch1/main/av_stream,,pal:704x576;ntsc:704x480,Dome,t,t,f,t,t,f,f,47:13.4,28:59.0,ds-2cd793pnf-eiz,t,admin,12345,,f,f,t,,
66,hikvision,ds-2cd8264fwd-ei-z,,,,,Other,f,f,f,f,f,f,f,47:17.2,28:02.5,ds-2cd8264fwd-eiz,f,,,,f,f,t,,
2443,hikvision,ds-2de5184-a3,,,,1920�1080,Dome,t,t,t,f,f,t,f,03:51.3,03:51.3,ds-2de5184-a3,t,,,,t,f,t,,
98,samsung,samsung_default,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Box,t,f,f,f,f,t,t,47:21.1,47:21.1,snb-6010,f,admin,4321,,f,f,f,,https://www.samsung-security.com/products/security-cameras/network-cameras/network-box-cameras/snb-6010.aspx
98,samsung,snb-6010,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Box,t,f,f,f,f,t,t,47:21.1,47:21.1,snb-6010,f,admin,4321,,f,f,f,,https://www.samsung-security.com/products/security-cameras/network-cameras/network-box-cameras/snb-6010.aspx
99,samsung,snb-7002,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Box,t,f,f,f,f,t,t,47:21.2,47:21.2,snb-7002,t,admin,4321,,f,f,f,,https://www.samsung-security.com/products/security-cameras/network-cameras/network-box-cameras/snb-7002.aspx
100,samsung,snb-7001,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Box,t,f,f,f,f,t,f,47:21.3,47:21.3,snb-7001,f,admin,4321,,f,f,f,,https://www.samsung-security.com/en/products/security-cameras/network-cameras/network-box-cameras/snb-7001.aspx
101,samsung,snb-6004,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Box,t,f,f,f,f,t,t,47:21.4,47:21.4,snb-6004,t,admin,4321,,f,f,f,,https://www.samsung-security.com/en/products/security-cameras/network-cameras/network-box-cameras/snb-6004.aspx
102,samsung,snb-6003,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Box,t,f,f,f,f,t,t,47:21.6,47:21.6,snb-6003,t,admin,4321,,f,f,f,,https://www.samsung-security.com/en/products/security-cameras/network-cameras/network-box-cameras/snb-6003.aspx
103,samsung,snb-5004,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Box,t,f,f,f,f,t,t,47:21.7,47:21.7,snb-5004,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/network-box-cameras/snb-5004.aspx
104,samsung,snb-5000,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Box,t,f,f,f,f,t,f,47:21.8,47:21.8,snb-5000,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/network-box-cameras/snb-5000.aspx
105,samsung,snb-5001,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Box,t,f,f,f,f,f,f,47:21.9,47:21.9,snb-5001,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/network-box-cameras/snb-5001.aspx
106,samsung,snb-3002,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,704Ã—480,Box,t,f,f,f,f,t,f,47:22.0,47:22.0,snb-3002,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/network-box-cameras/snb-3002.aspx
107,samsung,snb-3000,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,704Ã—480,Box,t,f,f,f,f,t,f,47:22.2,47:22.2,snb-3000,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/network-box-cameras/snb-3000.aspx
108,samsung,snb-1001,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,640x480,Box,t,f,f,f,f,t,f,47:22.3,47:22.3,snb-1001,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/network-box-cameras/snb-1001.aspx
109,samsung,snb-2000,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,640x480,Box,f,f,f,f,f,f,f,47:22.4,47:22.4,snb-2000,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/network-box-cameras/snb-2000.aspx
110,samsung,snz-5200,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Box,t,f,f,f,f,t,f,47:22.5,47:22.5,snz-5200,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/network-box-cameras/snz-5200.aspx
111,samsung,sno-7084r,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Bullet,t,f,f,f,t,t,f,47:22.6,47:22.6,sno-7084r,t,admin,4321,,f,f,t,,https://www.samsung-security.com/en/products/security-cameras/network-cameras/bullet-camera/sno-7084r.aspx
112,samsung,sno-7082r,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Bullet,t,f,f,f,t,t,t,47:22.8,47:22.8,sno-7082r,t,admin,4321,,f,f,t,,https://www.samsung-security.com/en/products/security-cameras/network-cameras/bullet-camera/sno-7082r.aspx
113,samsung,sno-7080r,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Bullet,t,f,f,f,t,t,f,47:22.9,47:22.9,sno-7080r,t,admin,4321,,f,f,t,,https://www.samsung-security.com/en/products/security-cameras/network-cameras/bullet-camera/sno-7080r.aspx
114,samsung,sno-6084r,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Bullet,t,f,f,f,t,t,t,47:23.0,47:23.0,sno-6084r,t,admin,4321,,f,f,t,,https://www.samsung-security.com/en/products/security-cameras/network-cameras/bullet-camera/sno-6084r.aspx
115,samsung,sno-6011r,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Bullet,t,f,f,f,f,t,t,47:23.1,47:23.1,sno-6011r,f,admin,4321,,f,f,t,,https://www.samsung-security.com/en/products/security-cameras/network-cameras/bullet-camera/sno-6011r.aspx
116,samsung,snf-7010,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,t,f,t,t,t,47:23.2,47:23.2,snf-7010,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snf-7010.aspx
119,samsung,snd-7084,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Dome,t,f,t,f,t,t,t,47:23.6,47:23.6,snd-7084,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-7084.aspx
121,samsung,snd-5084,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Dome,t,f,t,f,t,t,t,47:23.8,47:23.8,snd-5084,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-5084.aspx
122,samsung,snd-6083,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,f,f,t,t,t,47:23.9,47:23.9,snd-6083,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-6083.aspx
123,samsung,snd-6084,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,f,f,t,t,t,47:24.0,47:24.0,snd-6084,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-6084.aspx
124,samsung,snd-6084r,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,f,f,t,t,t,47:24.1,47:24.1,snd-6084r,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-6084r.aspx
125,samsung,snd-6011r,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,f,f,f,t,t,47:24.3,47:24.3,snd-6011r,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-6011r.aspx
126,samsung,snd-7080,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Dome,t,f,f,f,t,t,f,47:24.4,47:24.4,snd-7080,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-7080.aspx
127,samsung,snd-7082,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Dome,t,f,f,f,t,t,t,47:24.5,47:24.5,snd-7082,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-7082.aspx
128,samsung,snd-7061,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Dome,t,f,f,f,t,f,f,47:24.6,47:24.6,snd-7061,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-7061.aspx
129,samsung,snd-7011,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Dome,t,f,f,f,f,f,f,47:24.7,47:24.7,snd-7011,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-7011.aspx
130,samsung,snd-5080,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Dome,t,f,f,f,t,t,f,47:24.9,47:24.9,snd-5080,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-5080-f.aspx
131,samsung,snd-5061,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Dome,t,f,f,f,t,f,f,47:25.0,47:25.0,snd-5061,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-5061.aspx
132,samsung,snd-5011,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Dome,t,f,f,f,t,f,f,47:25.1,47:25.1,snd-5011,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-5011.aspx
133,samsung,snd-3082,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,,Dome,t,f,f,f,t,t,f,47:25.2,47:25.2,snd-3082,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-3082-f.aspx
117,samsung,snf-7010v,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,t,f,f,t,t,47:23.3,28:03.4,snf-7010v,t,admin,4321,,f,f,t,,
118,samsung,snf-7010-vm,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Dome,t,f,t,f,f,t,t,47:23.4,28:03.5,snf-7010-vm,t,admin,4321,,f,f,t,,
134,samsung,snd-3080,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,,Dome,t,f,f,f,f,t,f,47:25.3,47:25.3,snd-3080,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-3080-%20f.aspx
135,samsung,snd-3080c,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,,Dome,t,f,f,f,f,t,f,47:25.5,47:25.5,snd-3080c,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-3080c-cf.aspx
136,samsung,snd-1080,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,640x480,Dome,t,f,f,f,t,t,f,47:25.6,47:25.6,snd-1080,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-1080.aspx
137,samsung,snd-1011,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,640x480,Dome,t,f,f,f,t,t,f,47:25.7,47:25.7,snd-1011,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/fixed-domes/snd-1011.aspx
138,samsung,snv-6013,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,f,f,f,t,t,47:25.8,47:25.8,snv-6013,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-6013.aspx
139,samsung,snv-7084,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,f,f,t,t,t,47:25.9,47:25.9,snv-7084,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-7084.aspx
140,samsung,snv-7084r,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,f,f,t,t,t,47:26.1,47:26.1,snv-7084r,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-7084r.aspx
141,samsung,snv-6012m,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,f,f,t,t,t,47:26.2,47:26.2,snv-6012m,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-6012m.aspx
142,samsung,snv-5084,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Dome,t,f,f,f,t,t,t,47:26.3,47:26.3,snv-5084,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-5084.aspx
143,samsung,snv-6084,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,f,f,t,t,t,47:26.4,47:26.4,snv-6084,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-6084.aspx
144,samsung,snv-6084r,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,f,f,t,t,t,47:26.5,47:26.5,snv-6084r,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-6084r.aspx
145,samsung,snv-7080,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Dome,t,f,f,f,t,t,f,47:26.6,47:26.6,snv-7080,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-7080.aspx
146,samsung,snv-7082,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Dome,t,f,f,f,t,t,t,47:26.8,47:26.8,snv-7082,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-7082.aspx
147,samsung,snv-7080r,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,2048x1536,Dome,t,f,f,f,t,t,f,47:26.9,47:26.9,snv-7080r,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-7080r.aspx
148,samsung,snv-5080,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Dome,t,f,f,f,t,t,f,47:27.0,47:27.0,snv-5080,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-5080.aspx
149,samsung,snv-5010,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Dome,t,f,f,f,f,f,f,47:27.1,47:27.1,snv-5010,f,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-5010.aspx
150,samsung,snv-3082,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,,Dome,t,f,f,f,t,t,f,47:27.2,47:27.2,snv-3082,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-3082.aspx
151,samsung,snv-3120,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,,Dome,t,f,f,f,t,t,f,47:27.3,47:27.3,snv-3120,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-3120.aspx
152,samsung,snv-3080,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,,Dome,t,f,f,f,t,t,f,47:27.4,47:27.4,snv-3080,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-3080.aspx
153,samsung,snv-1080,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,640x480,Dome,t,f,f,f,t,t,f,47:27.6,47:27.6,snv-1080,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-1080.aspx
154,samsung,snv-1080r,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,640x480,Dome,t,f,f,f,t,t,f,47:27.7,47:27.7,snv-1080r,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ip-vandal-resistant-domes/snv-1080r.aspx
155,samsung,snp-6320,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,t,f,f,t,t,47:27.8,47:27.8,snp-6320,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-6320.aspx
156,samsung,snp-6320h,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,t,f,f,t,t,47:27.9,47:27.9,snp-6320h,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-6320h.aspx
157,samsung,snp-6200rh,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,t,f,f,t,t,47:28.0,47:28.0,snp-6200rh,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-6200rh.aspx
158,samsung,snp-5300,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Dome,t,f,t,f,f,t,t,47:28.1,47:28.1,snp-5300,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-5300.aspx
159,samsung,snp-5300h,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Dome,t,f,t,f,f,t,t,47:28.3,47:28.3,snp-5300h,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-5300h.aspx
160,samsung,snp-6201,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,t,f,f,t,t,47:28.4,47:28.4,snp-6201,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-6201.aspx
161,samsung,snp-6201h,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,t,f,f,t,t,47:28.5,47:28.5,snp-6201h,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-6201h.aspx
162,samsung,snp-6200h,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,t,f,f,t,f,47:28.6,47:28.6,snp-6200h,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-6200h.aspx
163,samsung,snp-6200,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Dome,t,f,t,f,f,t,f,47:28.7,47:28.7,snp-6200,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-6200.aspx
164,samsung,snp-5200,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Dome,t,f,t,f,f,t,f,47:28.9,47:28.9,snp-5200,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-5200.aspx
165,samsung,snp-5200h,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1280x1024,Dome,t,f,t,f,f,t,f,47:29.0,47:29.0,snp-5200h,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-5200h.aspx
166,samsung,snp-3371th,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,704Ã—480,Dome,t,f,t,f,f,t,f,47:29.1,47:29.1,snp-3371th,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-3371th.aspx
167,samsung,snp-3371,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,704Ã—480,Dome,t,f,t,f,f,t,f,47:29.2,47:29.2,snp-3371,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-3371.aspx
168,samsung,snp-3302h,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,704Ã—480,Dome,t,f,t,f,f,t,f,47:29.3,47:29.3,snp-3302h,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-3302h.aspx
169,samsung,snp-3120,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,704Ã—480,Dome,t,f,t,f,f,t,f,47:29.4,47:29.4,snp-3120,t,admin,4321,,f,f,t,,https://www.samsung-security.com/products/security-cameras/network-cameras/ptz-domes/snp-3120.aspx
172,samsung,snh-p6410bn,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,1920x1080,Box,f,f,f,f,f,t,t,47:29.8,47:29.8,snh-p6410bn,t,admin,4321,,f,t,f,,https://www.samsung-security.com/products/security-cameras/network-cameras/wireless-ip-cameras/SNH-P6410BN.aspx
173,samsung,snh-1011,stw-cgi/video.cgi?msubmenu=snapshot&action=view,H.264/media.smp,stw-cgi/video.cgi?msubmenu=stream&action=view,640x480,Box,f,f,f,f,f,f,t,47:29.9,47:29.9,snh-1011,t,admin,4321,,f,t,f,,https://www.samsung-security.com/products/security-cameras/network-cameras/wireless-ip-cameras/SNH-1011.aspx
